State,City,Population,Median_Age,Household_Income,Per_Capita_Income,Poverty_Count
WV,Marlinton,3885,47,34731,23093,793
WV,Martinsburg,14146,35,38057,21786,4060
WV,Mason,1380,46,31250,17614,433
WV,Masontown,2553,38,50037,24380,161
WV,Matewan,1331,47,19768,17504,461
WV,Matheny,236,55,24408,13178,58
WV,Mathias,1225,54,56944,28212,120
WV,Matoaka,463,52,30625,17592,85
WV,Maybeury,143,45,33500,9827,59
WV,Maysville,2562,40,49213,18729,327
WV,McGraws,616,40,38177,24318,178
WV,McMechen,1846,41,35033,23922,329
WV,Meadow Bridge,2655,50,39808,23599,475
WV,Meadowbrook,619,30,43179,18900,167
WV,Metz,355,60,44952,31406,29
WV,Middlebourne,2255,49,35350,22218,377
WV,Midkiff,193,38,20625,10088,77
WV,Midway,727,50,33804,19943,79
WV,Mill Creek,1902,43,30134,14574,634
WV,Millstone,239,59,23472,13151,72
WV,Millville,134,61,36250,25325,14
WV,Millwood,766,48,48036,31389,22
WV,Milton,9610,43,46957,26653,1101
WV,Minden,597,30,40286,11036,350
WV,Mineral Wells,6118,39,62664,30319,775
WV,Moatsville,1102,38,48000,22291,260
WV,Mohawk,561,56,17042,10139,180
WV,Montana Mines,198,53,37813,16267,28
WV,Montgomery,1727,33,21513,18965,383
WV,Montrose,1563,50,49255,25754,143
WV,Moorefield,7201,44,39737,21115,1265
WV,Morgantown,93374,32,51666.33333,29826,19568
WV,Moundsville,16068,44,39585,20760,2818
WV,Mount Alto,345,41,24677,13172,9
WV,Mount Clare,2739,42,65096,30825,93
WV,Mount Gay,768,43,38906,15300,171
WV,Mount Hope,6408,41,33853,18283,1418
WV,Mount Lookout,1436,41,50446,23348,206
WV,Mount Nebo,1677,49,40130,26517,240
WV,Mount Storm,855,49,40735,21750,95
WV,Mount Zion,727,51,38676,19739,64
WV,Mullens,2225,45,44020,23082,361
WV,Nallen,171,59,31111,23923,24
WV,Naoma,1412,44,26449,12678,485
WV,Napier,459,43,25396,15146,174
WV,Nellis,241,51,42014,29702,32
WV,Nemours,225,27,49226,21875,23
WV,Nettie,1428,53,34096,21040,203
WV,New Creek,1432,36,37210,24462,81
WV,New Cumberland,6350,46,52321,25738,605
WV,New Haven,1335,50,32153,20799,342
WV,New Martinsville,8033,46,40950,24185,1813
WV,New Milton,881,38,62266,25733,62
WV,New Richmond,416,65,21417,14982,162
WV,Newburg,1141,45,42917,18267,228
WV,Newell,1643,38,29000,17101,339
WV,Newhall,310,36,25313,11420,141
WV,Newton,811,41,39107,19251,267
WV,Nimitz,725,48,40444,19857,149
WV,Nitro,8237,44,44020,29076,994
WV,Normantown,609,39,31458,16838,193
WV,North Spring,510,25,21635,10104,147
WV,Northfork,1019,39,33438,14125,400
WV,Norton,389,57,34792,21089,63
WV,Oak Hill,11325,44,35881,20013,2550
WV,Oceana,2829,41,35064,20576,747
WV,Old Fields,623,48,67461,26856,92
WV,Omar,920,48,32396,17513,180
WV,Ona,5116,43,61529,30832,429
WV,Orgas,501,46,44118,15824,153
WV,Orlando,675,49,48897,18985,177
WV,Orma,1010,37,32667,15162,246
WV,Osage,325,20,47500,16979,16
WV,Ottawa,233,41,35066,16394,23
WV,Paden City,2999,46,44360,21194,597
WV,Page,217,59,27500,25282,53
WV,Pageton,289,53,35240,13926,124
WV,Palestine,825,50,34038,21287,118
WV,Panther,636,41,18580,10605,363
WV,Parkersburg,46586,42,41204,24506,10035
WV,Parsons,3023,46,35509,20514,616
WV,Paw Paw,2443,47,39205,18604,388
WV,Pax,414,54,31250,21242,61
WV,Paynesville,498,39,57684,22201,13
WV,Pennsboro,3860,41,44573,19055,741
