State,City,Population,MedianAge,HouseholdIncome,PerCapitaIncome,PovertyCount
IL,Cerro Gordo,1637,37.4,55250.0,26231.0,107
IL,Chadwick,1325,36.9,53333.0,24787.0,153
IL,Chambersburg,191,55.6,50938.0,27663.0,4
IL,Champaign,93256,32.166666666666664,52895.666666666664,31820.666666666668,21448
IL,Chana,809,48.5,79318.0,34278.0,105
IL,Chandlerville,951,43.2,52100.0,37243.0,97
IL,Channahon,12619,37.2,87020.0,32461.0,787
IL,Chapin,766,43.9,56250.0,31203.0,133
IL,Charleston,24945,27.3,37347.0,24263.0,6204
IL,Chatham,13718,35.5,82118.0,35658.0,622
IL,Chatsworth,1369,36.5,39500.0,22762.0,346
IL,Chebanse,2107,39.2,63641.0,27894.0,379
IL,Chenoa,2569,43.5,59046.0,31236.0,289
IL,Cherry,468,42.1,50893.0,26027.0,50
IL,Cherry Valley,4764,52.3,68828.0,35072.0,293
IL,Chester,9729,40.6,45661.0,16810.0,818
IL,Chesterfield,414,34.8,72250.0,29943.0,14
IL,Chestnut,228,57.5,53355.0,33783.0,6
IL,Chicago,2686755,35.05636363636364,63052.87272727273,42245.472727272725,542396
IL,Chicago Heights,58374,34.0,43378.0,20271.0,14058
IL,Chicago Ridge,14338,32.7,44221.0,20603.0,3559
IL,Chillicothe,11588,43.2,58546.0,29377.0,1056
IL,Chrisman,2350,50.2,60938.0,30224.0,202
IL,Christopher,3158,36.4,33681.0,18880.0,833
IL,Cicero,83735,29.3,44110.0,16055.0,16415
IL,Cisco,344,45.0,51458.0,28419.0,6
IL,Cisne,1805,50.1,49432.0,25597.0,197
IL,Cissna Park,1521,48.9,52951.0,30185.0,155
IL,Claremont,654,38.5,68958.0,26402.0,22
IL,Clarendon Hills,10061,40.5,103886.0,69674.0,596
IL,Clay City,1721,41.1,48750.0,22777.0,150
IL,Clayton,1054,42.9,39625.0,20623.0,194
IL,Clifton,2173,45.0,56705.0,31076.0,116
IL,Clinton,9956,41.2,55916.0,27996.0,1301
IL,Coal City,9122,34.6,71154.0,31066.0,907
IL,Coal Valley,6226,45.9,72228.0,37149.0,211
IL,Coatsburg,507,36.2,53929.0,17865.0,105
IL,Cobden,3381,40.5,46038.0,26223.0,383
IL,Coello,170,39.8,45625.0,21608.0,17
IL,Coffeen,918,49.2,37826.0,23492.0,172
IL,Colchester,2470,41.2,44756.0,24610.0,403
IL,Colfax,1197,42.3,57458.0,32575.0,62
IL,Collinsville,32056,38.5,54091.0,28734.0,3883
IL,Collison,147,60.3,53304.0,36009.0,2
IL,Colona,6822,41.0,64364.0,27955.0,627
IL,Colp,367,41.1,23281.0,17581.0,117
IL,Columbia,13293,41.9,89063.0,43947.0,875
IL,Compton,848,37.2,56071.0,24742.0,98
IL,Concord,228,43.0,46375.0,23303.0,40
IL,Congerville,1104,43.2,74141.0,41693.0,30
IL,Cooksville,303,50.1,59875.0,36143.0,13
IL,Cordova,1142,50.7,69688.0,31313.0,34
IL,Cornell,1064,45.3,65875.0,29873.0,137
IL,Cortland,4416,30.3,65825.0,23269.0,732
IL,Cottage Hills,2977,38.8,46883.0,22357.0,614
IL,Coulterville,2397,47.5,51111.0,26624.0,240
IL,Country Club Hills,17173,37.0,57358.0,24660.0,1998
IL,Cowden,1003,44.9,38214.0,22719.0,206
IL,Creal Springs,2416,51.8,51852.0,30322.0,274
IL,Crescent City,783,40.9,52500.0,25327.0,73
IL,Creston,353,35.1,56250.0,26420.0,9
IL,Crete,15516,47.3,67452.0,33697.0,1326
IL,Creve Coeur,5532,41.5,47779.0,22817.0,771
IL,Crossville,1295,48.5,46875.0,24858.0,259
IL,Crystal Lake,59206,43.7,106661.0,46753.0,3276
IL,Cuba,2185,46.8,48889.0,25764.0,335
IL,Cullom,925,28.6,51500.0,21118.0,191
IL,Cutler,681,37.4,43594.0,18613.0,91
IL,Cypress,480,38.0,53750.0,19343.0,35
IL,Dahinda,942,49.8,70313.0,36181.0,134
IL,Dahlgren,1296,45.5,53555.0,33288.0,135
IL,Dakota,1095,42.1,50893.0,24453.0,98
IL,Dallas City,1841,46.7,47714.0,24460.0,190
IL,Dalton City,672,37.2,59813.0,25177.0,75
IL,Dalzell,722,47.1,53125.0,27163.0,100
IL,Dana,261,50.5,55000.0,30501.0,49
IL,Danforth,942,40.4,63250.0,24787.0,63
IL,Danvers,2157,36.7,80750.0,31276.0,73
IL,Danville,44166,40.05,49327.0,22569.0,10046
IL,Darien,23218,45.5,86610.0,45628.0,1269
IL,Davis,3241,49.6,63047.0,32407.0,146
IL,Davis Junction,3208,33.1,68878.0,25361.0,484
IL,Dawson,1525,47.5,76500.0,41772.0,96
IL,De Land,718,42.9,60536.0,29996.0,79
IL,De Soto,2932,39.9,43409.0,22914.0,619
IL,Decatur,85381,38.075,37310.0,21775.5,16137
IL,Deer Creek,947,36.5,69000.0,44968.0,33
IL,Deer Grove,234,56.0,66625.0,34248.0,15
IL,Deerfield,27357,43.3,141268.0,68480.0,945
IL,Dekalb,45644,24.9,41539.0,21305.0,12261
IL,Delavan,2692,39.9,56607.0,28864.0,260
IL,Dennison,555,37.3,69444.0,28826.0,154
IL,Depue,1468,37.1,41085.0,18226.0,298
IL,Des Plaines,90210,39.5,61793.5,28259.5,9992
IL,Dewey,913,47.4,61486.0,28286.0,96
IL,Dewitt,513,42.3,53333.0,30429.0,96
IL,Dieterich,2360,34.9,60924.0,27722.0,215
IL,Divernon,1442,45.6,63419.0,35535.0,85
IL,Dix,1310,43.3,47813.0,28350.0,196
IL,Dixon,22836,42.8,60627.0,28698.0,2225
IL,Dolton,22810,36.3,44039.0,19648.0,6017
IL,Dongola,2533,34.9,51563.0,22812.0,368
IL,Donnellson,373,56.2,38906.0,19817.0,65
IL,Donovan,562,41.6,61458.0,23945.0,98
IL,Dorsey,865,59.3,73333.0,37926.0,43
IL,Dow,956,55.3,56054.0,31896.0,95
IL,Dowell,341,35.4,26875.0,17553.0,118
IL,Downers Grove,57329,43.599999999999994,85603.5,45699.5,3192
IL,Downs,1766,42.3,87500.0,36838.0,75
IL,Du Bois,442,54.4,48077.0,27060.0,57
IL,Du Quoin,8946,42.1,43361.0,26510.0,1523
IL,Dundas,503,51.0,51125.0,29356.0,84
IL,Dundee,15831,44.8,86307.0,43823.0,933
IL,Dunfermline,310,31.5,47875.0,21101.0,63
IL,Dunlap,9205,36.3,110595.0,50820.0,471
IL,Dupo,5083,38.1,45597.0,23270.0,700
IL,Durand,2512,46.9,52294.0,30773.0,116
IL,Dwight,5154,45.7,58676.0,30309.0,587
IL,Eagarville,125,31.8,50313.0,30696.0,38
IL,Earlville,3456,45.9,55602.0,27393.0,421
IL,East Alton,9910,43.1,51611.0,28059.0,1374
IL,East Carondelet,1690,28.4,42700.0,18802.0,362
IL,East Dubuque,4623,41.6,64055.0,32165.0,375
IL,East Galesburg,787,41.3,58158.0,32648.0,57
IL,East Moline,23373,38.6,46846.0,23069.0,3924
IL,East Peoria,25087,44.0,55536.0,32741.0,2101
IL,East Saint Louis,55995,35.83333333333333,22466.666666666668,14104.166666666666,22079
IL,Easton,604,52.3,49821.0,28847.0,73
IL,Eddyville,123,59.7,16250.0,16520.0,33
IL,Edelstein,805,47.7,106786.0,41719.0,24
IL,Edgewood,862,44.7,40000.0,22775.0,60
IL,Edinburg,1848,42.4,67500.0,31750.0,189
IL,Edwards,3176,38.8,92619.0,39330.0,13
IL,Edwardsville,34504,34.7,76407.0,35564.0,3282
IL,Effingham,18647,40.0,50290.0,30139.0,2457
IL,El Paso,4392,36.1,67750.0,31162.0,514
IL,Elburn,10192,41.4,99923.0,43303.0,370
IL,Eldorado,6114,39.2,37063.0,23089.0,1508
IL,Eldred,554,50.1,62083.0,30488.0,60
IL,Elgin,99421,33.75,57777.5,24392.0,13835
IL,Elizabeth,2138,48.5,48487.0,30753.0,123
IL,Elizabethtown,1474,49.8,39886.0,21070.0,232
IL,Elk Grove Village,33691,43.6,73026.0,36369.0,1527
IL,Elkhart,704,44.8,60833.0,35885.0,45
IL,Elkville,1757,41.0,40357.0,26859.0,365
IL,Elliott,259,47.4,55417.0,27546.0,13
IL,Ellis Grove,1010,43.3,56771.0,26831.0,30
IL,Ellisville,370,50.5,40568.0,27752.0,38
IL,Ellsworth,571,39.2,70000.0,30118.0,49
IL,Elmhurst,48269,39.5,103454.0,51157.0,1740
IL,Elmwood,2687,41.9,67938.0,30092.0,187
IL,Elmwood Park,43250,39.5,55566.0,27670.0,4857
IL,Elsah,1213,20.9,70735.0,21925.0,11
IL,Elvaston,134,48.5,30938.0,20737.0,54
IL,Elwood,3828,42.5,80156.0,36013.0,256
IL,Emden,752,41.8,55000.0,27403.0,96
IL,Emington,256,36.0,32500.0,24021.0,17
IL,Energy,1313,47.9,51250.0,27858.0,154
IL,Enfield,883,47.5,31500.0,20510.0,230
IL,Equality,840,48.0,44539.0,26602.0,61
IL,Erie,2481,40.4,64250.0,31960.0,157
IL,Esmond,214,31.7,67500.0,32988.0,59
IL,Essex,1200,39.4,70052.0,28475.0,80
IL,Eureka,7040,36.9,58936.0,30715.0,585
IL,Evanston,79756,37.9,86961.0,50676.333333333336,9214
IL,Evansville,1318,48.6,51458.0,27247.0,248
IL,Evergreen Park,19796,40.3,67482.0,31431.0,1387
IL,Ewing,747,35.4,68750.0,26917.0,109
IL,Fairbury,4692,39.0,49688.0,27849.0,439
IL,Fairfield,8728,44.9,44883.0,26081.0,1513
IL,Fairmount,1298,41.1,56705.0,25844.0,86
IL,Fairview,594,45.0,65625.0,32391.0,71
IL,Fairview Heights,16644,40.7,64527.0,34226.0,1393
IL,Farina,1702,39.0,40795.0,20143.0,405
IL,Farmer City,2627,47.5,52898.0,27866.0,326
IL,Farmersville,836,47.3,52250.0,25110.0,116
IL,Farmington,3262,41.7,56176.0,26505.0,354
IL,Fenton,341,49.6,82639.0,45757.0,7
IL,Fiatt,147,47.0,113029.0,25952.0,44
IL,Fidelity,143,28.9,21875.0,12345.0,43
IL,Fieldon,836,51.8,47656.0,25924.0,138
IL,Fillmore,669,45.7,38438.0,20566.0,200
IL,Findlay,1384,41.9,53315.0,24262.0,163
IL,Fisher,2254,37.9,58676.0,30083.0,149
IL,Fithian,880,51.7,65446.0,33393.0,110
IL,Flanagan,1613,46.8,50885.0,36633.0,164
IL,Flat Rock,1719,38.2,60588.0,27633.0,94
IL,Flora,6376,43.7,46173.0,25681.0,1019
IL,Flossmoor,9821,46.9,103023.0,50136.0,929
IL,Foosland,356,39.6,71667.0,36990.0,1
IL,Forest City,651,36.4,43854.0,27606.0,26
IL,Forest Park,14127,40.1,55359.0,38484.0,1404
IL,Forrest,1634,33.0,66923.0,28411.0,156
IL,Forreston,2354,39.3,51346.0,24539.0,266
IL,Forsyth,3289,41.5,79205.0,45912.0,35
IL,Fowler,1290,40.5,62375.0,27978.0,68
IL,Fox Lake,9761,43.7,54026.0,31939.0,908
IL,Fox River Grove,5547,35.4,101182.0,44942.0,474
IL,Frankfort,31049,42.7,100098.0,42390.0,1186
IL,Franklin,1335,40.6,66181.0,35189.0,140
IL,Franklin Grove,1644,42.5,57019.0,30427.0,162
IL,Franklin Park,18070,39.1,60163.0,26109.0,1384
IL,Frederick,323,64.3,52143.0,32016.0,6
IL,Freeburg,5724,48.5,77904.0,38864.0,336
IL,Freeman Spur,110,26.5,63125.0,22035.0,5
IL,Freeport,30271,44.5,40698.0,24939.0,5900
IL,Fulton,5405,45.7,56220.0,29969.0,475
IL,Fults,1035,52.3,69803.0,37716.0,48
IL,Galatia,1624,46.6,50592.0,29202.0,237
IL,Galena,6984,53.8,58750.0,39002.0,199
IL,Galesburg,33964,41.1,37262.0,21933.0,6300
IL,Galva,3005,46.2,39760.0,24286.0,663
IL,Garden Prairie,1046,53.6,75541.0,26355.0,180
IL,Gardner,2337,44.3,57031.0,31581.0,200
IL,Gays,683,54.0,36633.0,27054.0,27
IL,Geff,717,44.8,47308.0,24334.0,80
IL,Geneseo,11169,43.9,66824.0,34773.0,964
IL,Geneva,29279,42.2,110691.0,47432.0,1411
IL,Genoa,6723,41.5,62695.0,32529.0,654
IL,Georgetown,5081,41.4,42925.0,23543.0,859
IL,Gerlaw,64,68.9,59531.0,31917.0,9
IL,German Valley,1000,32.4,56875.0,23550.0,80
IL,Germantown,1723,39.9,63370.0,30797.0,113
IL,Gibson City,4067,42.8,43929.0,27546.0,652
IL,Gifford,1216,44.5,72692.0,33512.0,68
IL,Gillespie,4526,45.8,42443.0,25725.0,977
IL,Gilman,1994,43.9,52432.0,25588.0,349
IL,Gilson,750,53.6,55682.0,36180.0,85
IL,Girard,3839,42.7,60247.0,32014.0,300
IL,Gladstone,913,43.3,54125.0,27045.0,111
IL,Glasford,2604,38.8,59300.0,25874.0,311
IL,Glen Carbon,13605,40.7,80928.0,39776.0,693
IL,Glen Ellyn,38280,40.9,103217.0,53542.0,2086
IL,Glenarm,840,50.0,82981.0,43424.0,91
IL,Glencoe,8563,45.3,204118.0,122472.0,271
IL,Glendale Heights,34547,34.3,62697.0,25896.0,3867
IL,Glenview,41054,44.2,92410.0,51185.0,2191
IL,Glenview Nas,14297,44.3,106283.0,66038.0,618
IL,Glenwood,8998,42.8,54760.0,23834.0,1159
IL,Godfrey,16438,45.6,64763.0,33227.0,1137
IL,Golconda,3170,50.4,37063.0,20415.0,362
IL,Golden,827,50.6,49107.0,28166.0,80
IL,Golden Eagle,802,55.6,61250.0,31597.0,50
IL,Golden Gate,111,41.8,45278.0,20939.0,5
IL,Golf,521,39.3,167813.0,59280.0,11
IL,Good Hope,905,40.9,62500.0,37716.0,25
IL,Goodfield,1190,43.4,97500.0,43574.0,24
IL,Goreville,3180,46.0,54107.0,27100.0,292
IL,Gorham,281,45.0,51125.0,19690.0,33
IL,Grafton,2066,47.3,51071.0,27728.0,278
IL,Grand Chain,986,38.3,49028.0,21475.0,121
IL,Grand Ridge,985,43.9,75000.0,39989.0,34
IL,Grand Tower,583,54.8,36250.0,19124.0,94
IL,Granite City,42692,42.0,48582.0,25281.0,7053
IL,Grant Park,3619,42.2,70965.0,29947.0,212
IL,Grantsburg,428,55.4,50682.0,29444.0,124
IL,Granville,2371,44.8,61786.0,35702.0,210
IL,Graymont,200,42.3,65972.0,30304.0,11
IL,Grayslake,37185,40.8,83680.0,40129.0,2223
IL,Grayville,2103,42.7,47063.0,25101.0,306
IL,Great Lakes,12676,21.5,53333.0,22288.0,368
IL,Green Valley,1760,46.2,54844.0,28464.0,75
IL,Greenfield,2027,47.1,47479.0,24743.0,240
IL,Greenup,2745,45.4,43512.0,22995.0,478
IL,Greenview,1469,40.1,60417.0,33156.0,97
IL,Greenville,10092,38.1,58532.0,24366.0,1443
IL,Gridley,1789,42.2,71250.0,31102.0,98
IL,Griggsville,1923,35.8,49922.0,22851.0,235
IL,Groveland,1451,47.8,103750.0,38698.0,51
IL,Gurnee,37525,38.6,87828.0,40441.0,2114
IL,Hamburg,331,43.6,48542.0,28864.0,12
IL,Hamel,783,32.3,68056.0,27407.0,38
IL,Hamilton,3489,46.3,52558.0,26022.0,418
IL,Hammond,645,44.8,45000.0,35919.0,48
IL,Hampshire,16707,40.7,86767.0,37650.0,1201
IL,Hampton,2066,40.1,71765.0,33862.0,193
IL,Hanna City,2767,47.4,67222.0,32169.0,85
IL,Hanover,990,51.6,44688.0,27153.0,173
IL,Hanover Park,38479,33.4,70550.0,23579.0,4084
IL,Hardin,1625,46.5,53026.0,24668.0,267
IL,Harmon,567,40.8,47500.0,27443.0,80
IL,Harrisburg,12819,43.8,42500.0,22808.0,2360
IL,Hartford,1771,34.5,45909.0,21936.0,304
IL,Hartsburg,574,35.3,60469.0,28142.0,11
IL,Harvard,13596,34.0,56329.0,23158.0,1789
IL,Harvel,347,51.1,45909.0,22969.0,32
IL,Harvey,29784,35.9,25705.0,14607.0,10194
IL,Harwood Heights,23541,46.0,58809.0,29545.0,2216
IL,Havana,5035,45.4,39563.0,23732.0,785
IL,Hazel Crest,15532,40.8,54420.0,28909.0,2244
IL,Hebron,2084,44.1,59732.0,29011.0,165
IL,Hecker,351,34.5,47083.0,22823.0,37
IL,Henderson,214,51.3,49500.0,29172.0,24
IL,Hennepin,1272,45.1,69250.0,33434.0,68
IL,Henning,260,35.5,60833.0,20270.0,32
IL,Henry,2850,42.6,53164.0,25911.0,379
IL,Herod,380,54.4,41875.0,27171.0,65
IL,Herrick,1082,46.6,40167.0,20487.0,228
IL,Herrin,13296,39.0,41690.0,23101.0,2081
IL,Herscher,2023,41.0,70500.0,35621.0,107
IL,Hettick,481,31.3,60341.0,22451.0,75
IL,Heyworth,4389,38.2,78235.0,30926.0,390
IL,Hickory Hills,13852,38.4,63865.0,27876.0,1421
IL,Hidalgo,376,48.4,50556.0,34147.0,34
IL,Highland,15520,40.4,62677.0,33239.0,1799
IL,Highland Park,29803,46.3,137413.0,81644.0,1911
IL,Highwood,5375,37.6,55427.0,36235.0,918
IL,Hillsboro,9236,38.1,50445.0,18458.0,726
IL,Hillsdale,1375,36.7,57321.0,22534.0,280
IL,Hillside,8159,38.9,52367.0,25370.0,823
IL,Hillview,440,36.6,34485.0,16523.0,118
IL,Hinckley,2764,38.9,70161.0,30831.0,197
IL,Hindsboro,682,37.4,52917.0,23451.0,71
IL,Hinsdale,46080,44.349999999999994,126445.5,71437.0,3083
IL,Hoffman,509,36.5,38750.0,23102.0,62
IL,Holcomb,97,53.3,50000.0,30888.0,14
IL,Homer,1909,39.7,64950.0,32668.0,194
IL,Hometown,4344,42.4,45926.0,22798.0,564
IL,Homewood,19835,43.0,72715.0,33408.0,1208
IL,Hoopeston,5858,41.4,42298.0,26002.0,1257
IL,Hooppole,247,37.1,36985.0,15781.0,99
IL,Hopedale,1482,44.5,75313.0,36865.0,50
IL,Hoyleton,1215,29.1,54926.0,23717.0,146
IL,Hudson,2805,41.6,79408.0,37913.0,132
IL,Hull,881,32.4,43878.0,20478.0,41
IL,Humboldt,1182,46.7,53750.0,24644.0,118
IL,Hume,430,43.4,41667.0,25686.0,72
IL,Huntley,27886,45.7,77101.0,38370.0,1177
IL,Hurst,729,41.5,32039.0,19293.0,163
IL,Hutsonville,919,48.5,46827.0,25856.0,106
IL,Illinois City,1212,41.1,67656.0,32720.0,170
IL,Illiopolis,1428,38.7,68102.0,28678.0,97
IL,Ina,2785,36.7,37500.0,5432.0,173
IL,Indianola,462,44.7,51964.0,24649.0,35
IL,Industry,718,48.1,60625.0,27796.0,101
IL,Ingleside,8772,39.9,61023.0,30158.0,626
IL,Ingraham,300,53.8,50000.0,28830.0,11
IL,Ipava,1142,38.0,50078.0,23235.0,177
IL,Iroquois,154,53.3,49844.0,28256.0,9
IL,Irving,792,52.7,46786.0,27876.0,175
IL,Irvington,788,36.4,59844.0,22518.0,140
IL,Island Lake,8390,40.7,73257.0,32483.0,500
IL,Itasca,10623,45.1,87117.0,42252.0,384
IL,Iuka,2053,43.5,52308.0,25653.0,179
IL,Ivesdale,312,46.2,61094.0,36175.0,32
IL,Jacksonville,26858,39.8,47538.0,25386.0,3564
IL,Jerseyville,12464,40.1,51779.0,26477.0,1182
IL,Jewett,773,35.6,43676.0,18800.0,92
IL,Johnsonville,343,31.6,61750.0,25883.0,64
IL,Johnston City,4846,43.4,37472.0,20870.0,865
IL,Joliet,129870,33.9,56079.4,23317.2,19105
IL,Jonesboro,2982,48.1,39421.0,22705.0,537
IL,Joppa,299,36.8,28750.0,13556.0,139
IL,Joy,1028,40.6,45938.0,19463.0,288
IL,Junction,293,52.3,61250.0,37366.0,16
IL,Justice,15139,31.7,47411.0,21844.0,2943
IL,Kampsville,633,30.1,38375.0,15193.0,170
IL,Kane,821,40.3,52917.0,22646.0,94
IL,Kankakee,35687,36.6,45542.0,22098.0,8595
IL,Kansas,1012,43.8,39792.0,22412.0,162
IL,Karnak,853,34.8,43864.0,20769.0,132
IL,Keensburg,86,50.5,43750.0,25219.0,17
IL,Keithsburg,748,43.0,35982.0,20660.0,191
IL,Kell,923,39.4,59792.0,24133.0,84
IL,Kempton,398,44.9,64167.0,38589.0,21
IL,Kenilworth,2547,43.0,203750.0,96129.0,63
IL,Kenney,494,57.8,54226.0,29054.0,45
IL,Kent,308,32.5,70625.0,23111.0,24
IL,Kewanee,13788,40.6,39052.0,21772.0,2955
IL,Keyesport,574,54.4,32500.0,25336.0,134
IL,Kilbourne,558,47.5,35000.0,18265.0,162
IL,Kincaid,1621,37.7,43600.0,21669.0,319
IL,Kinderhook,393,49.4,50833.0,22209.0,14
IL,Kingston,2933,34.6,80188.0,30344.0,372
IL,Kingston Mines,248,36.0,45417.0,20983.0,16
IL,Kinmundy,1726,37.5,52330.0,22552.0,257
IL,Kinsman,156,53.3,41429.0,49485.0,22
IL,Kirkland,2584,37.4,59240.0,27692.0,211
IL,Kirkwood,939,41.9,66719.0,29643.0,86
IL,Knoxville,3705,45.4,54931.0,27555.0,502
IL,La Fayette,384,53.8,33542.0,27910.0,68
IL,La Grange,31295,41.9,79926.0,46090.0,2085
IL,La Grange Park,13559,41.2,90322.0,44331.0,749
IL,La Harpe,1766,39.6,47500.0,22357.0,286
IL,La Moille,1443,48.9,75170.0,35094.0,55
IL,La Place,193,39.1,43542.0,27430.0,27
IL,La Prairie,165,46.5,52813.0,25951.0,4
IL,La Rose,94,50.5,31500.0,20641.0,17
IL,La Salle,10091,39.3,44562.0,25114.0,1471
IL,Lacon,2791,46.8,54569.0,31020.0,311
IL,Ladd,1233,41.7,65809.0,34499.0,130
IL,Lake Bluff,9849,43.4,105331.0,60999.0,414
IL,Lake Forest,20807,46.6,176108.0,96374.0,586
IL,Lake Villa,34918,39.4,89592.0,38026.0,1146
IL,Lake Zurich,42598,41.6,132803.0,56378.0,1267
IL,Lake in the Hills,28867,34.5,87647.0,33763.0,1478
IL,Lakewood,332,35.1,43438.0,17524.0,50
IL,Lanark,2663,46.3,58301.0,31416.0,262
IL,Lane,160,30.1,55707.0,22634.0,30
IL,Lansing,28961,41.2,48054.0,25794.0,4269
IL,Latham,497,42.6,52250.0,26837.0,61
IL,Laura,457,45.8,100125.0,44130.0,3
IL,Lawndale,150,40.3,62000.0,20903.0,7
IL,Lawrenceville,7243,43.7,42714.0,25045.0,1491
IL,Le Roy,4410,42.8,67361.0,31500.0,377
IL,Leaf River,1940,49.4,57541.0,27686.0,213
IL,Lebanon,5975,44.3,63894.0,31250.0,727
IL,Lee,490,40.3,58438.0,37990.0,53
IL,Leland,1712,45.6,67536.0,35019.0,68
IL,Lemont,23700,45.3,91235.0,41316.0,1469
IL,Lena,3900,47.2,53598.0,27400.0,461
IL,Lenzburg,1364,35.6,62847.0,24053.0,66
IL,Leonore,80,45.0,53750.0,32224.0,2
IL,Lerna,1330,37.3,58625.0,26074.0,118
IL,Lewistown,3561,47.1,56250.0,27281.0,298
IL,Lexington,3194,40.2,75682.0,37706.0,250
IL,Liberty,2059,41.3,64861.0,29400.0,75
IL,Libertyville,29012,45.2,128657.0,62779.0,812
IL,Lima,168,42.7,58224.0,25124.0,5
IL,Lincoln,19831,39.5,55094.0,24169.0,1751
IL,Lincolnshire,7987,53.6,101273.0,63293.0,433
IL,Lincolnwood,12637,47.5,93226.0,39571.0,673
IL,Lindenwood,597,43.4,62143.0,26608.0,99
IL,Lisle,27831,38.7,80914.0,46341.0,1655
IL,Litchfield,8671,44.6,47392.0,26311.0,1425
IL,Little York,627,41.7,48750.0,27328.0,61
IL,Littleton,265,42.3,54063.0,23348.0,16
IL,Liverpool,137,55.4,44375.0,23260.0,4
IL,Livingston,768,44.3,43750.0,24237.0,96
IL,Loami,1339,50.3,59840.0,33146.0,138
IL,Lockport,35662,36.3,75175.0,31204.0,2317
IL,Loda,1473,46.5,73239.0,41447.0,70
IL,Logan,355,57.1,32813.0,25301.0,98
IL,Lomax,538,48.5,33125.0,23712.0,138
IL,Lombard,52516,39.2,75250.0,36232.0,3215
IL,London Mills,568,46.3,45000.0,24007.0,65
IL,Long Point,315,39.8,58333.0,27624.0,17
IL,Longview,219,37.3,44219.0,26228.0,25
IL,Loraine,550,43.1,50865.0,24826.0,32
IL,Lostant,753,36.7,60313.0,29872.0,63
IL,Louisville,2838,46.7,53371.0,26379.0,257
IL,Lovejoy,580,32.3,16131.0,11476.0,283
IL,Loves Park,24233,39.1,51970.0,29789.0,2847
IL,Lovington,2279,33.9,56964.0,22287.0,309
IL,Lowpoint,779,38.3,64706.0,27280.0,20
IL,Ludlow,570,37.2,46750.0,23631.0,116
IL,Lyndon,853,38.3,44375.0,22382.0,114
IL,Lynn Center,1237,47.6,69167.0,29612.0,9
IL,Lyons,10581,34.2,47409.0,22863.0,1508
IL,Macedonia,549,42.6,55990.0,21629.0,80
IL,Machesney Park,22826,39.1,56110.0,25737.0,1976
IL,Mackinaw,4711,40.4,77656.0,33710.0,247
IL,Macomb,21368,27.5,40883.0,21198.0,4900
IL,Macon,1616,45.6,66161.0,41318.0,81
IL,Madison,4699,36.7,24626.0,15154.0,1661
IL,Magnolia,528,34.9,64375.0,27107.0,109
IL,Mahomet,14054,36.9,83875.0,36710.0,847
IL,Makanda,2151,45.9,54236.0,32525.0,348
IL,Malden,369,42.7,42353.0,26557.0,49
IL,Malta,1666,40.7,64464.0,33803.0,166
IL,Manchester,312,48.8,40625.0,21145.0,45
IL,Manhattan,10360,34.3,91702.0,32838.0,257
IL,Manito,3767,45.9,60844.0,30977.0,271
IL,Manlius,292,41.2,47750.0,25041.0,60
IL,Mansfield,1186,42.0,57656.0,28551.0,66
IL,Manteno,11899,43.4,60625.0,28701.0,880
IL,Maple Park,4203,43.1,82269.0,36441.0,137
IL,Mapleton,4382,41.9,91625.0,38084.0,101
IL,Maquon,757,50.8,51250.0,29319.0,109
IL,Marengo,12534,44.5,78936.0,33824.0,1291
IL,Marietta,324,56.2,50208.0,28057.0,27
IL,Marine,1761,43.3,70437.0,35068.0,143
IL,Marion,28419,42.0,52301.0,27078.0,3825
IL,Marissa,2666,49.3,48542.0,27725.0,348
IL,Mark,250,54.0,52917.0,41964.0,22
IL,Maroa,2351,41.7,64697.0,28032.0,122
IL,Marseilles,7899,41.0,56311.0,28107.0,1428
IL,Marshall,6771,43.7,55246.0,31440.0,1194
IL,Martinsville,2747,44.0,51188.0,25585.0,235
IL,Martinton,851,47.9,69659.0,32589.0,146
IL,Maryville,8095,44.0,83772.0,48251.0,599
IL,Mascoutah,9468,37.2,76194.0,30290.0,734
IL,Mason,1676,37.8,53750.0,21427.0,145
IL,Mason City,2931,46.0,42234.0,27231.0,458
IL,Matherville,688,34.6,57500.0,23595.0,100
IL,Matteson,21422,40.7,77925.0,33074.0,2512
IL,Mattoon,21757,40.2,44332.0,27799.0,3421
IL,Maunie,172,40.0,36944.0,16004.0,48
IL,Maywood,23981,35.2,47538.0,19722.0,4564
IL,Mazon,1671,36.8,73875.0,34070.0,226
IL,McClure,1024,40.0,29022.0,15289.0,453
IL,McLean,1093,48.9,68011.0,33517.0,67
IL,McLeansboro,5876,42.1,46014.0,25248.0,737
IL,McNabb,561,49.8,76667.0,29644.0,29
IL,Mchenry,56421,40.35,73256.0,33254.0,4155
IL,Mechanicsburg,1186,43.8,64732.0,29617.0,134
IL,Media,284,55.0,44545.0,25266.0,26
IL,Medinah,2495,42.8,101875.0,46172.0,72
IL,Medora,1154,47.1,58929.0,28300.0,161
IL,Melrose Park,47062,34.3,52248.5,20521.0,7581
IL,Melvin,714,36.8,53636.0,24651.0,183
IL,Mendon,1833,45.8,66250.0,28288.0,92
IL,Mendota,8856,40.7,56953.0,27891.0,1353
IL,Meredosia,1328,47.3,43917.0,22220.0,180
IL,Metamora,12230,39.9,83208.0,40147.0,669
IL,Metcalf,251,44.6,50000.0,21382.0,36
IL,Metropolis,11260,42.4,42147.0,23099.0,2166
