Zipcode,Population,MedianAge,HouseholdIncome,PerCapitaIncome,PovertyCount,City,State,Latitude,Longitude,Timezone,DaylightSavingsTimeFlag,geopoint
1534,6262,44.3,89348,40700,527,Northbridge,MA,42.140741,-71.64376,-5,1,42.140741
1535,4760,44.4,73133,31764,298,North Brookfield,MA,42.267274,-72.07823,-5,1,42.267274
1536,7709,39.5,105283,44374,730,North Grafton,MA,42.231444,-71.70523,-5,1,42.231444
1537,2337,33.1,74883,28911,386,North Oxford,MA,42.170846,-71.88989,-5,1,42.170846
1540,11386,39.7,68865,31306,1121,Oxford,MA,42.117527,-71.8657,-5,1,42.117527
1541,3438,48.4,128006,59891,224,Princeton,MA,42.451569,-71.882,-5,1,42.451569
1542,2299,48.2,100000,39122,35,Rochdale,MA,42.194793,-71.90651,-5,1,42.194793
1543,8463,40.2,100962,37904,190,Rutland,MA,42.380877,-71.96427,-5,1,42.380877
1545,36269,41.7,101229,45803,1401,Shrewsbury,MA,42.286643,-71.72502,-5,1,42.286643
1550,16858,40.1,50202,25977,3085,Southbridge,MA,42.070827,-72.03533,-5,1,42.070827
1560,4477,38.1,85390,45027,336,South Grafton,MA,42.177462,-71.69382,-5,1,42.177462
1562,11856,45.1,65386,31155,1433,Spencer,MA,42.247212,-71.99227,-5,1,42.247212
1564,8000,44.7,102500,43640,477,Sterling,MA,42.436875,-71.77333,-5,1,42.436875
1566,6006,42,95800,44937,259,Sturbridge,MA,42.104581,-72.08584,-5,1,42.104581
1568,7706,42,119115,48540,373,Upton,MA,42.17382,-71.60971,-5,1,42.17382
1569,13864,40.3,94809,35943,1136,Uxbridge,MA,42.064978,-71.62992,-5,1,42.064978
1570,16926,41,52107,28964,1987,Webster,MA,42.047728,-71.86108,-5,1,42.047728
1571,11637,37.9,64281,30057,820,Dudley,MA,42.049864,-71.9173,-5,1,42.049864
1581,18836,38,107604,47993,942,Westborough,MA,42.269845,-71.61408,-5,1,42.269845
1583,7639,39.4,73463,28418,430,West Boylston,MA,42.359842,-71.787,-5,1,42.359842
1585,4661,46.7,66317,35345,359,West Brookfield,MA,42.242965,-72.16734,-5,1,42.242965
1588,9864,38.1,66607,32926,825,Whitinsville,MA,42.114195,-71.67225,-5,1,42.114195
1590,9297,44.8,101315,43451,194,Sutton,MA,42.131028,-71.75121,-5,1,42.131028
1602,24166,40.5,64808,34720,2931,Worcester,MA,42.272359,-71.84482,-5,1,42.272359
1603,19981,37,42259,24635,4516,Worcester,MA,42.240526,-71.83776,-5,1,42.240526
1604,36772,34,50487,26882,7219,Worcester,MA,42.255393,-71.77459,-5,1,42.255393
1605,28742,31.7,37703,21513,7591,Worcester,MA,42.286543,-71.78846,-5,1,42.286543
1606,19375,41.9,65135,34908,1661,Worcester,MA,42.311342,-71.79531,-5,1,42.311342
1607,8698,36.2,43500,24723,1439,Worcester,MA,42.229543,-71.79501,-5,1,42.229543
1608,3371,27.6,20578,14469,1660,Worcester,MA,42.261343,-71.80173,-5,1,42.261343
1609,20714,30.5,42903,29357,4185,Worcester,MA,42.271743,-71.81348,-5,1,42.271743
1610,23438,27.8,31003,16262,6373,Worcester,MA,42.248493,-71.80793,-5,1,42.248493
1611,2451,40.6,81830,35915,133,Cherry Valley,MA,42.238449,-71.87139,-5,1,42.238449
1612,4845,41.2,95595,40615,203,Paxton,MA,42.307591,-71.91929,-5,1,42.307591
1701,32098,45.5,105940,49590,1630,Framingham,MA,42.318695,-71.42344,-5,1,42.318695
1702,39226,34.4,52746,29266,6266,Framingham,MA,42.283995,-71.42161,-5,1,42.283995
1718,716,41.1,160750,54472,55,Village Of Nagog Woods,MA,42.519739,-71.42721,-5,1,42.519739
1719,5546,43.5,101077,55857,295,Boxborough,MA,42.486259,-71.51244,-5,1,42.486259
1720,22680,43.7,133075,59129,838,Acton,MA,42.477142,-71.4422,-5,1,42.477142
1721,17478,41.7,120309,52647,555,Ashland,MA,42.257956,-71.45886,-5,1,42.257956
1730,14031,43.4,125208,57969,348,Bedford,MA,42.496679,-71.27504,-5,1,42.496679
1731,2012,23,93276,27220,20,Hanscom AFB,MA,42.459085,-71.27556,-5,1,42.459085
1740,5167,42.7,151618,54618,72,Bolton,MA,42.437086,-71.61266,-5,1,42.437086
1741,5160,50,170703,87286,83,Carlisle,MA,42.5286,-71.35084,-5,1,42.5286
1742,19383,46.6,137547,68083,1088,Concord,MA,42.457201,-71.37478,-5,1,42.457201
1746,14480,42.2,118933,53435,209,Holliston,MA,42.196065,-71.43797,-5,1,42.196065
1747,5955,44.4,101761,40122,250,Hopedale,MA,42.125536,-71.53662,-5,1,42.125536
1748,16720,40.8,151357,60222,250,Hopkinton,MA,42.220447,-71.53418,-5,1,42.220447
1749,19843,43.7,83765,39716,1174,Hudson,MA,42.389813,-71.55791,-5,1,42.389813
1752,39771,39.5,75418,38866,2553,Marlborough,MA,42.350909,-71.54753,-5,1,42.350909
1754,10560,43.6,95833,46986,848,Maynard,MA,42.430781,-71.45594,-5,1,42.430781
1756,5995,44.8,125816,50536,32,Mendon,MA,42.092006,-71.54474,-5,1,42.092006
1757,28694,39.7,75976,36016,2244,Milford,MA,42.149176,-71.52149,-5,1,42.149176
1760,35715,40.4,106332,54666,1240,Natick,MA,42.290763,-71.35368,-5,1,42.290763
1770,4302,45,170872,75852,179,Sherborn,MA,42.231025,-71.37202,-5,1,42.231025
1772,9520,43.2,143375,64905,453,Southborough,MA,42.297643,-71.53369,-5,1,42.297643
1773,4791,53.7,153500,103262,163,Lincoln,MA,42.425537,-71.30316,-5,1,42.425537
1775,7061,44.1,144766,58780,310,Stow,MA,42.423882,-71.51086,-5,1,42.423882
1776,18697,44.1,170945,75430,576,Sudbury,MA,42.38532,-71.42989,-5,1,42.38532
1778,13850,44.5,166548,78360,414,Wayland,MA,42.345583,-71.35643,-5,1,42.345583
1801,40375,40,84857,39344,2347,Woburn,MA,42.484545,-71.15206,-5,1,42.484545
1803,26103,42.2,99254,45962,1041,Burlington,MA,42.506362,-71.20008,-5,1,42.506362
1810,35375,42.3,143292,63468,1512,Andover,MA,42.646942,-71.1513,-5,1,42.646942
1821,32348,40.7,99881,39431,1283,Billerica,MA,42.54805,-71.25054,-5,1,42.54805
1824,25961,44.5,115533,51331,826,Chelmsford,MA,42.595491,-71.3544,-5,1,42.595491
1826,30948,40.1,86644,36352,2221,Dracut,MA,42.677772,-71.316,-5,1,42.677772
1827,3337,45.5,138700,57005,70,Dunstable,MA,42.671356,-71.50292,-5,1,42.671356
1830,26524,39,61375,31807,3447,Haverhill,MA,42.78519,-71.07011,-5,1,42.78519
1832,23372,36.8,64238,32479,3197,Haverhill,MA,42.781357,-71.11023,-5,1,42.781357
1833,8569,46,113417,48049,292,Georgetown,MA,42.729437,-70.98291,-5,1,42.729437
1834,6697,44.6,95031,38724,162,Groveland,MA,42.750691,-71.02487,-5,1,42.750691
1835,13047,38.9,77697,35786,1140,Haverhill,MA,42.757767,-71.08518,-5,1,42.757767
1840,5248,33.8,20596,18543,1573,Lawrence,MA,42.706941,-71.16181,-5,1,42.706941
1841,48295,31.3,38199,16430,12324,Lawrence,MA,42.71159,-71.16667,-5,1,42.71159
1843,25942,31.1,46629,21004,5086,Lawrence,MA,42.691091,-71.16078,-5,1,42.691091
1844,49587,39.1,73525,32504,4636,Methuen,MA,42.73004,-71.17935,-5,1,42.73004
1845,30170,39.9,105661,51658,1479,North Andover,MA,42.683841,-71.11171,-5,1,42.683841
1850,16890,29.4,46102,19486,4189,Lowell,MA,42.655791,-71.30504,-5,1,42.655791
1851,29849,34.3,52008,24920,5935,Lowell,MA,42.630915,-71.33238,-5,1,42.630915
1852,34756,36.9,50911,28059,6961,Lowell,MA,42.634112,-71.29849,-5,1,42.634112
1854,29561,30,40982,20041,6691,Lowell,MA,42.649758,-71.33348,-5,1,42.649758
1860,6752,46.9,84417,42351,361,Merrimac,MA,42.834246,-71.00207,-5,1,42.834246
1862,10676,40.6,93494,35060,496,North Billerica,MA,42.573592,-71.2911,-5,1,42.573592
1863,9106,44.2,77055,44528,434,North Chelmsford,MA,42.634199,-71.39322,-5,1,42.634199
1864,15598,44.3,124750,52597,526,North Reading,MA,42.583436,-71.0982,-5,1,42.583436
1867,24894,42.5,113553,51120,754,Reading,MA,42.52585,-71.10993,-5,1,42.52585
1876,30433,44.4,94817,41265,1621,Tewksbury,MA,42.601684,-71.22071,-5,1,42.601684
1879,12305,40.8,101620,43685,860,Tyngsboro,MA,42.671589,-71.41694,-5,1,42.671589
1880,26450,43.8,93337,44843,1112,Wakefield,MA,42.501345,-71.07132,-5,1,42.501345
1886,24087,43.4,138006,51526,552,Westford,MA,42.592086,-71.43754,-5,1,42.592086
1887,23538,42.3,118549,46239,684,Wilmington,MA,42.558576,-71.17031,-5,1,42.558576
1890,22579,43.3,152196,74405,511,Winchester,MA,42.451945,-71.14276,-5,1,42.451945
1901,1878,39.7,22057,18051,459,Lynn,MA,42.461246,-70.946743,-5,1,42.461246
1902,48218,33,42851,22841,10335,Lynn,MA,42.469946,-70.94113,-5,1,42.469946
1904,17320,38.3,88395,35962,1133,Lynn,MA,42.490421,-70.96579,-5,1,42.490421
1905,25590,33.6,57638,24696,4900,Lynn,MA,42.464879,-70.97411,-5,1,42.464879
1906,28037,45.7,82188,36419,2261,Saugus,MA,42.462796,-71.0098,-5,1,42.462796
1907,14758,44.6,105029,51759,883,Swampscott,MA,42.474409,-70.90588,-5,1,42.474409
1908,3488,51.8,81384,57969,165,Nahant,MA,42.427096,-70.92809,-5,1,42.427096
1913,17218,43.5,78638,38491,835,Amesbury,MA,42.854423,-70.93547,-5,1,42.854423
1915,41431,40.9,77893,43766,3173,Beverly,MA,42.560995,-70.8757,-5,1,42.560995
1921,8228,45.9,155034,64217,228,Boxford,MA,42.677869,-71.00844,-5,1,42.677869
1922,2812,48.4,87986,45173,152,Byfield,MA,42.76087,-70.92648,-5,1,42.76087
1923,27391,45,79795,39435,1586,Danvers,MA,42.569756,-70.94322,-5,1,42.569756
1929,3687,46.3,109327,51532,228,Essex,MA,42.631753,-70.77925,-5,1,42.631753
1930,29858,49,65348,39670,2507,Gloucester,MA,42.624015,-70.67552,-5,1,42.624015
1938,13810,48.8,80829,45228,968,Ipswich,MA,42.682965,-70.84007,-5,1,42.682965
1940,13425,45.4,113509,53792,301,Lynnfield,MA,42.527895,-71.02834,-5,1,42.527895
1944,5327,51.1,105500,64841,197,Manchester,MA,42.580033,-70.76462,-5,1,42.580033
1945,20393,47.8,110025,64757,930,Marblehead,MA,42.497146,-70.86323,-5,1,42.497146
1949,9656,43.9,107727,46477,305,Middleton,MA,42.602278,-71.01356,-5,1,42.602278
1950,17890,49,89887,54980,1226,Newburyport,MA,42.809891,-70.86363,-5,1,42.809891
1951,4152,49.9,90662,50366,141,Newbury,MA,42.780141,-70.86866,-5,1,42.780141
1952,9035,45.5,72900,32964,871,Salisbury,MA,42.85048,-70.86153,-5,1,42.85048
1960,52313,44.4,65060,35077,5101,Peabody,MA,42.534045,-70.96146,-5,1,42.534045
1966,7184,53.4,72015,43976,442,Rockport,MA,42.659936,-70.61727,-5,1,42.659936
1969,6232,44.3,89338,45342,337,Rowley,MA,42.716708,-70.90899,-5,1,42.716708
1970,42991,36.1,65476,35379,6307,Salem,MA,42.516845,-70.8985,-5,1,42.516845
1982,7991,40.5,112250,46157,796,South Hamilton,MA,42.616643,-70.86513,-5,1,42.616643
1983,6496,46.3,131387,54091,89,Topsfield,MA,42.642471,-70.94424,-5,1,42.642471
1984,5179,24.7,96979,45023,60,Wenham,MA,42.600518,-70.87618,-5,1,42.600518
1985,4545,46.2,135882,58469,258,West Newbury,MA,42.790736,-70.97286,-5,1,42.790736
2019,16929,40.6,95533,45200,701,Bellingham,MA,42.075122,-71.47953,-5,1,42.075122
2021,22829,41.1,96583,50869,1348,Canton,MA,42.166776,-71.1343,-5,1,42.166776
2025,8393,44.6,140000,75885,318,Cohasset,MA,42.241908,-70.81223,-5,1,42.241908
2026,25362,43.3,89451,47960,1221,Dedham,MA,42.244609,-71.16553,-5,1,42.244609
2030,5922,44.7,204018,106077,45,Dover,MA,42.23888,-71.28241,-5,1,42.23888
2032,4410,42.9,120250,56421,260,East Walpole,MA,42.153912,-71.21362,-5,1,42.153912
2035,17448,42.3,98199,46064,849,Foxboro,MA,42.061427,-71.24232,-5,1,42.061427
2038,32843,40,111935,48712,1380,Franklin,MA,42.089104,-71.4069,-5,1,42.089104
2043,23047,45.6,125144,69709,1299,Hingham,MA,42.225708,-70.88764,-5,1,42.225708
2045,10402,52.8,80584,48740,509,Hull,MA,42.286347,-70.87663,-5,1,42.286347
2048,23678,38.4,111141,48061,639,Mansfield,MA,42.019982,-71.2191,-5,1,42.019982
2050,26032,45.1,92610,41767,1796,Marshfield,MA,42.109763,-70.69172,-5,1,42.109763
2052,12610,42.7,153847,69495,274,Medfield,MA,42.185571,-71.30476,-5,1,42.185571
2053,13162,41.2,115432,50672,689,Medway,MA,42.151526,-71.42315,-5,1,42.151526
2054,8144,45.3,100230,45768,357,Millis,MA,42.166398,-71.36178,-5,1,42.166398
2056,11388,43.7,139137,45338,268,Norfolk,MA,42.111836,-71.32855,-5,1,42.111836
2061,10897,43.3,128563,58318,380,Norwell,MA,42.15243,-70.8205,-5,1,42.15243
2062,29121,40.6,87516,43258,2367,Norwood,MA,42.185974,-71.20166,-5,1,42.185974
2066,18042,47.1,114766,54496,564,Scituate,MA,42.205038,-70.7513,-5,1,42.205038
2067,18148,43.1,133229,63698,361,Sharon,MA,42.113749,-71.17923,-5,1,42.113749
2071,1572,39.9,115333,33053,34,South Walpole,MA,42.101406,-71.27239,-5,1,42.101406
2072,28338,43.5,78343,35777,2325,Stoughton,MA,42.125432,-71.10627,-5,1,42.125432
2081,19358,43,105420,48885,402,Walpole,MA,42.145237,-71.25375,-5,1,42.145237
2090,15612,45,146042,66944,289,Westwood,MA,42.212949,-71.20735,-5,1,42.212949
2093,11597,43.2,107444,48677,574,Wrentham,MA,42.0597,-71.34617,-5,1,42.0597
2108,4211,34,126224,88470,412,Boston,MA,42.357903,-71.06408,-5,1,42.357903
2109,4051,32.6,129716,100108,521,Boston,MA,42.361477,-71.05417,-5,1,42.361477
2110,2270,54.3,108438,152610,224,Boston,MA,42.356532,-71.05365,-5,1,42.356532
2111,7452,33,39329,50468,1443,Boston,MA,42.349838,-71.06101,-5,1,42.349838
2113,7464,29.9,91212,72080,750,Boston,MA,42.365028,-71.05636,-5,1,42.365028
2114,13247,32.1,89452,77703,1710,Boston,MA,42.361792,-71.06774,-5,1,42.361792
2115,29244,22,38759,25235,5910,Boston,MA,42.34308,-71.09268,-5,1,42.34308
2116,23215,34.6,103422,96844,2225,Boston,MA,42.349622,-71.07372,-5,1,42.349622
2118,27325,33.5,70575,61139,6425,Boston,MA,42.338724,-71.07276,-5,1,42.338724
2119,28152,33.9,30663,21557,8618,Boston,MA,42.324511,-71.08455,-5,1,42.324511
2120,15719,24.1,32243,18566,5752,Boston,MA,42.332099,-71.09651,-5,1,42.332099
2121,28479,32.8,27964,18322,9782,Boston,MA,42.307448,-71.08127,-5,1,42.307448
2122,24643,34,56024,27196,4910,Boston,MA,42.296298,-71.05454,-5,1,42.296298
2124,55074,33.9,50227,26379,12688,Boston,MA,42.28713,-71.07156,-5,1,42.28713
2125,35254,32.4,53382,28904,8277,Boston,MA,42.316852,-71.05811,-5,1,42.316852
2126,29141,37.1,50039,24797,5700,Mattapan,MA,42.272098,-71.09426,-5,1,42.272098
2127,37257,31.2,91597,55042,6005,Boston,MA,42.33499,-71.04562,-5,1,42.33499
2128,46655,33.8,52154,26569,9431,Boston,MA,42.378297,-71.0255,-5,1,42.378297
2129,18901,35.3,103834,69219,3378,Charlestown,MA,42.378619,-71.06495,-5,1,42.378619
2130,39435,34.8,84847,47422,6091,Jamaica Plain,MA,42.309998,-71.11171,-5,1,42.309998
2131,32819,37.8,72127,36857,3801,Roslindale,MA,42.284678,-71.13052,-5,1,42.284678
2132,28505,44.4,93343,46494,1786,West Roxbury,MA,42.279432,-71.1598,-5,1,42.279432
2134,18057,27,49938,33179,4937,Allston,MA,42.355147,-71.13164,-5,1,42.355147
2135,42644,29.6,61566,37923,8415,Brighton,MA,42.348418,-71.15349,-5,1,42.348418
2136,33084,39.1,64877,29746,4044,Hyde Park,MA,42.252198,-71.12593,-5,1,42.252198
2138,37668,28.2,87671,53368,3276,Cambridge,MA,42.379146,-71.12803,-5,1,42.379146
2139,36979,29.7,91250,48538,3943,Cambridge,MA,42.364347,-71.10431,-5,1,42.364347
2140,19737,34.3,91596,57320,2851,Cambridge,MA,42.393327,-71.12837,-5,1,42.393327
2141,13664,32.2,77261,47278,2340,Cambridge,MA,42.370519,-71.08443,-5,1,42.370519
2142,2929,31.7,120729,86820,337,Cambridge,MA,42.362297,-71.08412,-5,1,42.362297
2143,26773,31.5,90285,46469,3761,Somerville,MA,42.381929,-71.09908,-5,1,42.381929
2144,24682,31.3,102033,55466,2737,Somerville,MA,42.399546,-71.12165,-5,1,42.399546
2145,26430,33.9,68553,34795,3138,Somerville,MA,42.390846,-71.09225,-5,1,42.390846
2148,61375,35.3,62283,29766,9714,Malden,MA,42.428549,-71.06059,-5,1,42.428549
2149,44993,35.2,57143,25570,6236,Everett,MA,42.409916,-71.0522,-5,1,42.409916
2150,39263,33.2,51875,23338,7586,Chelsea,MA,42.396382,-71.03352,-5,1,42.396382
2151,53873,39,53771,27569,6943,Revere,MA,42.416247,-71.00525,-5,1,42.416247
2152,18391,43.8,69928,39839,1514,Winthrop,MA,42.373047,-70.97803,-5,1,42.373047
2155,59779,34.7,86459,42073,5703,Medford,MA,42.419846,-71.10942,-5,1,42.419846
2163,2569,27.5,64000,34560,331,Boston,MA,42.367946,-71.12056,-5,1,42.367946
2169,56541,38.3,67028,37060,6857,Quincy,MA,42.250739,-70.99593,-5,1,42.250739
2170,19434,40.2,82159,38927,1445,Quincy,MA,42.267049,-71.01834,-5,1,42.267049
2171,17849,41.9,78839,43287,1441,Quincy,MA,42.284498,-71.02316,-5,1,42.284498
2176,28132,40.5,93434,49159,1087,Melrose,MA,42.459045,-71.06233,-5,1,42.459045
2180,21967,44.4,90320,44920,942,Stoneham,MA,42.480145,-71.09835,-5,1,42.480145
2184,37082,41.9,88993,40501,1822,Braintree,MA,42.209555,-70.99968,-5,1,42.209555
2186,27527,38.7,126000,52958,1066,Milton,MA,42.253074,-71.07496,-5,1,42.253074
2188,15301,39.2,81040,40154,635,Weymouth,MA,42.212866,-70.95872,-5,1,42.212866
2189,15146,41.7,58674,34349,1680,Weymouth,MA,42.2112,-70.93111,-5,1,42.2112
2190,17415,42,85053,41548,895,Weymouth,MA,42.1711,-70.94597,-5,1,42.1711
2191,8028,47.2,73948,39691,431,Weymouth,MA,42.242749,-70.94434,-5,1,42.242749
2199,1177,44.1,82238,104360,180,Boston,MA,42.34713,-71.08234,-5,1,42.34713
2210,2609,36.4,170152,128703,41,Boston,MA,42.347974,-71.04463,-5,1,42.347974
2215,25023,21.5,43403,25710,4791,Boston,MA,42.346997,-71.10215,-5,1,42.346997
2301,61320,35.1,47724,23384,11906,Brockton,MA,42.0794,-71.03441,-5,1,42.0794
2302,33841,36.6,63718,25897,3797,Brockton,MA,42.08715,-71.00222,-5,1,42.08715
2322,4468,43.6,69709,32011,379,Avon,MA,42.121932,-71.04522,-5,1,42.121932
2324,27434,35,88640,34692,2159,Bridgewater,MA,41.979501,-70.97215,-5,1,41.979501
2330,11617,47.2,73904,34361,530,Carver,MA,41.873697,-70.7656,-5,1,41.873697
2332,15572,45.5,123613,55225,617,Duxbury,MA,42.031371,-70.70105,-5,1,42.031371
2333,14301,39.8,86568,35012,942,East Bridgewater,MA,42.029083,-70.95227,-5,1,42.029083
2338,7739,42.5,77993,33773,356,Halifax,MA,41.999851,-70.85395,-5,1,41.999851
2339,14328,42.4,111311,49009,552,Hanover,MA,42.12867,-70.85913,-5,1,42.12867
2341,10560,44.7,96389,38591,362,Hanson,MA,42.059434,-70.86205,-5,1,42.059434
2343,10753,46.1,67589,34198,734,Holbrook,MA,42.148351,-71.01037,-5,1,42.148351
2346,24166,44,79811,36186,1867,Middleboro,MA,41.889582,-70.89406,-5,1,41.889582
2347,11292,45,97990,41947,353,Lakeville,MA,41.835094,-70.95973,-5,1,41.835094
2351,16275,40.5,91643,39503,579,Abington,MA,42.119534,-70.94787,-5,1,42.119534
2356,12885,41.3,113783,48268,585,North Easton,MA,42.058507,-71.11309,-5,1,42.058507
2359,18230,42.5,101447,40887,768,Pembroke,MA,42.065554,-70.80426,-5,1,42.065554
2360,58500,45.5,83746,41368,3629,Plymouth,MA,41.894676,-70.61999,-5,1,41.894676
2364,13210,43.4,89796,37695,852,Kingston,MA,41.993102,-70.73827,-5,1,41.993102
2367,2912,44.5,87438,39378,127,Plympton,MA,41.968987,-70.80452,-5,1,41.968987
2368,33980,41.7,70163,32247,3773,Randolph,MA,42.173417,-71.04912,-5,1,42.173417
2370,17849,41.2,77573,35556,1115,Rockland,MA,42.129513,-70.91189,-5,1,42.129513
2375,9938,42.6,94457,41819,404,South Easton,MA,42.029749,-71.10191,-5,1,42.029749
2379,7117,44.1,85368,35499,250,West Bridgewater,MA,42.02195,-71.01878,-5,1,42.02195
2382,14864,38.9,79705,35036,1019,Whitman,MA,42.08235,-70.93734,-5,1,42.08235
2420,14579,45.5,168065,74349,334,Lexington,MA,42.452895,-71.21619,-5,1,42.452895
2421,18760,44.7,158554,74487,864,Lexington,MA,42.439295,-71.23553,-5,1,42.439295
2445,20774,36,111642,67261,1857,Brookline,MA,42.324397,-71.13933,-5,1,42.324397
2446,30113,32.7,102342,61720,4218,Brookline,MA,42.344747,-71.12141,-5,1,42.344747
2451,18646,38.3,94886,45244,1456,Waltham,MA,42.393029,-71.24771,-5,1,42.393029
2452,15470,33.3,87055,37103,1015,Waltham,MA,42.392496,-71.22153,-5,1,42.392496
2453,28696,32.2,73042,36637,2975,Waltham,MA,42.370446,-71.23563,-5,1,42.370446
2458,12465,42.1,103978,66281,495,Newton,MA,42.354727,-71.18809,-5,1,42.354727
2459,19473,42.8,169963,78776,933,Newton Center,MA,42.321197,-71.193,-5,1,42.321197
2460,9911,40,118148,61840,554,Newtonville,MA,42.352996,-71.20907,-5,1,42.352996
2461,7214,43.5,159517,72223,146,Newton Highlands,MA,42.31883,-71.20822,-5,1,42.31883
2462,1520,51.6,104375,67438,56,Newton Lower Falls,MA,42.331646,-71.25761,-5,1,42.331646
2464,3155,43.3,102946,50881,100,Newton Upper Falls,MA,42.311997,-71.22046,-5,1,42.311997
2465,12112,43.2,137438,72185,399,West Newton,MA,42.351046,-71.22677,-5,1,42.351046
2466,8568,36.9,115345,50357,310,Auburndale,MA,42.345833,-71.24735,-5,1,42.345833
2467,22105,23.5,119964,53414,902,Chestnut Hill,MA,42.321997,-71.17314,-5,1,42.321997
2468,5568,47,212394,96955,74,Waban,MA,42.325247,-71.2319,-5,1,42.325247
2472,34715,38.4,92959,50078,2898,Watertown,MA,42.371296,-71.18196,-5,1,42.371296
2474,28028,39.6,104583,53978,1350,Arlington,MA,42.419496,-71.15635,-5,1,42.419496
2476,16964,44.6,101713,56965,963,Arlington,MA,42.416745,-71.17761,-5,1,42.416745
2478,25940,41.6,118342,61082,1420,Belmont,MA,42.391546,-71.17471,-5,1,42.391546
2481,16309,36.2,187819,86459,757,Wellesley Hills,MA,42.313329,-71.27649,-5,1,42.313329
2482,11015,43.5,160644,81866,318,Wellesley,MA,42.300096,-71.30336,-5,1,42.300096
2492,20128,44.6,147375,75482,492,Needham,MA,42.278247,-71.23388,-5,1,42.278247
2493,12027,44.4,196651,98310,575,Weston,MA,42.358663,-71.28831,-5,1,42.358663
2494,10301,41.5,126866,61665,380,Needham,MA,42.29813,-71.23154,-5,1,42.29813
2532,13337,47.6,75502,39687,814,Buzzards Bay,MA,41.751841,-70.59764,-5,1,41.751841
2534,815,45.9,88844,35629,71,Cataumet,MA,41.66566,-70.616,-5,1,41.66566
2535,1757,41.5,79792,43101,284,Chilmark,MA,41.345578,-70.75145,-5,1,41.345578
2536,19191,48.6,67880,37537,1265,East Falmouth,MA,41.578992,-70.5614,-5,1,41.578992
2537,6572,45.7,95966,44247,397,East Sandwich,MA,41.733837,-70.43754,-5,1,41.733837
2538,3571,42.1,67993,29027,555,East Wareham,MA,41.782915,-70.64881,-5,1,41.782915
2539,4292,46.6,75404,49510,217,Edgartown,MA,41.380479,-70.52453,-5,1,41.380479
2540,8294,58.9,70758,47140,554,Falmouth,MA,41.56105,-70.61968,-5,1,41.56105
2542,881,26.1,48750,19225,73,Buzzards Bay,MA,41.665605,-70.52456,-5,1,41.665605
2543,909,55.7,92188,90910,106,Woods Hole,MA,41.526791,-70.66505,-5,1,41.526791
2554,10590,39.4,92327,48252,1170,Nantucket,MA,41.276758,-70.09089,-5,1,41.276758
2556,2869,63.7,83659,55545,36,North Falmouth,MA,41.6403,-70.63036,-5,1,41.6403
2557,4675,43,66091,39578,565,Oak Bluffs,MA,41.417376,-70.560032,-5,1,41.417376
2558,749,47.5,33679,37577,187,Onset,MA,41.746424,-70.65956,-5,1,41.746424
2559,4028,53.5,71741,42840,112,Pocasset,MA,41.694132,-70.61706,-5,1,41.694132
2562,3008,46.3,86310,45811,187,Sagamore Beach,MA,41.793263,-70.519584,-5,1,41.793263
2563,9501,51.5,84087,43441,476,Sandwich,MA,41.735645,-70.48866,-5,1,41.735645
2568,4100,42.6,48869,37472,281,Vineyard Haven,MA,41.451263,-70.60872,-5,1,41.451263
2571,10940,43.6,59449,30920,1438,Wareham,MA,41.751554,-70.71059,-5,1,41.751554
2575,2417,57.3,92188,46615,89,West Tisbury,MA,41.378807,-70.66376,-5,1,41.378807
2576,4873,45.2,84497,38518,336,West Wareham,MA,41.776042,-70.75783,-5,1,41.776042
2601,15063,39.3,46821,25577,2488,Hyannis,MA,41.654741,-70.2895,-5,1,41.654741
2630,2277,48.5,106299,57700,115,Barnstable,MA,41.700327,-70.29568,-5,1,41.700327
2631,9736,55.6,69606,43836,457,Brewster,MA,41.746647,-70.07773,-5,1,41.746647
2632,9923,50.4,80072,40368,486,Centerville,MA,41.658718,-70.34658,-5,1,41.658718
